plotID,Year,Status,pcentCover,rootC_cwm,rootN_cwm,CNratio_cwm,MI_cwm,diameter_cwm,SRL_cwm,RMF_cwm,RD_cwm,RTD_cwm
CLBJ_002,2019,NI,1.75,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
CLBJ_003,2019,I,2.25,444.5496213,12.9204051,41.66410802,42.5846106,0.481730843,31.67297898,0.306667837,30.50892817,0.201654319
CLBJ_003,2019,N,142.1333333,405.1767927,13.39593415,49.41640458,74.6683868,0.303271853,76.14130653,0.410306482,135.0290641,0.271501819
CLBJ_003,2019,NI,0.5,383.2366872,6.352230108,0.251442833,18.86360329,0.216576667,103.1286401,0.200922348,73.74256745,0.25337838
CLBJ_031,2019,I,4.5,348.7811971,4.980316706,0.194682769,59.3225,0.17474,64.16458056,0.449561797,53.35699149,0.347258062
CLBJ_031,2019,N,85.59166667,412.9011367,14.26217668,32.13347123,127.5216819,0.256800821,85.02860109,0.376691493,111.3318614,0.328397348
CLBJ_032,2019,I,39.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLBJ_032,2019,N,76.975,396.2073056,13.912941,21.82626848,121.0687187,0.251609281,89.91331315,0.397505708,100.7545385,0.387221045
CLBJ_032,2019,NI,2,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
CLBJ_033,2019,N,94.10833334,415.1332081,10.11239704,43.12226844,96.14284337,0.302163198,58.27099608,0.453413225,88.57891261,0.405433711
CLBJ_034,2019,I,0.5,416.2256623,7.006735799,59.40364732,41.17647062,0.456899162,31.204343,0.425,58.25473782,0.127695337
CLBJ_034,2019,N,167.375,393.1337012,9.972732344,9.797229589,94.93092695,0.30302921,67.3451951,0.459048401,64.19425301,0.302126006
CLBJ_038,2019,N,60.19166667,417.2362537,12.02624432,40.75068671,67.96974095,0.336827596,53.12558979,0.455772977,150.9802996,0.331013413
CLBJ_040,2019,N,96.38333333,429.5270631,9.35817817,76.45644926,66.29714107,0.331873088,39.77993956,0.550225371,164.4981821,0.434633459
DCFS_003,2019,I,13.06666667,396.7244242,19.52575437,16.56773466,51.31696429,0.250411521,127.7547779,0.369335125,83.32701683,0.185148738
DCFS_003,2019,N,117.4583333,406.2376507,11.99520289,20.38929833,95.46172773,0.258393084,98.6797879,0.384217804,72.74221838,0.3189169
DCFS_003,2019,NI,25.83333333,417.8478338,11.1563404,27.61142489,51.0011828,0.18718286,282.5708851,0.529981131,19.99043532,0.133658445
DCFS_004,2019,I,5.625,397.8462515,15.56523232,18.46592099,79.00000001,0.256978375,95.85725684,0.43554797,107.2298758,0.209298337
DCFS_004,2019,N,50.125,411.8038636,11.4534178,27.88440839,108.8013731,0.197241183,81.28768595,0.409361693,75.21203268,0.353704002
DCFS_004,2019,NI,21.83333333,419.150499,9.276399463,23.84834762,45.18320612,0.171864312,302.2854883,0.496549711,11.64625738,0.141936939
DCFS_006,2019,I,25.23333333,379.7290995,14.50593655,7.980035648,65.07239025,0.289711469,98.5542633,0.328261957,45.47228526,0.201863342
DCFS_006,2019,N,35.29166667,415.7091664,13.60159108,35.34637491,111.0594761,0.233570781,71.02875868,0.3777446,93.87644357,0.28303176
DCFS_006,2019,NI,39.1,415.3268457,11.23244171,25.17015415,51.5121585,0.186708795,275.9992792,0.53661601,23.23514808,0.141372127
DCFS_007,2019,I,16.5,368.943667,15.18680203,0.687226363,68.24420865,0.299096762,68.42926147,0.304269125,22.12787878,0.28037664
DCFS_007,2019,N,84.16666667,403.2076234,12.48253458,19.05173799,68.11411055,0.190029057,90.09076199,0.536117885,87.25181166,0.49999758
DCFS_007,2019,NI,32.475,400.852737,13.53187259,21.54576959,52.87046869,0.22425839,202.912755,0.522082445,38.47316689,0.179916357
DCFS_008,2019,I,9.5,385.9768279,26.12278903,3.911519909,38.20921052,0.201311715,193.4690924,0.403366811,45.16480676,0.142798986
DCFS_008,2019,N,60.35,379.0741776,17.23157597,9.806444524,55.39999841,0.254865804,127.1370599,0.393444399,118.2664915,0.26511419
DCFS_008,2019,NI,44.75,402.7750912,12.97032706,20.80065326,53.55017992,0.206748867,223.3457764,0.54367469,36.88060338,0.17613276
DCFS_009,2019,I,11.4,381.7694092,13.91351459,12.30788504,64.13216743,0.263589925,111.1882276,0.3342048,75.04472655,0.172846295
DCFS_009,2019,N,68.25,415.7815874,14.63982301,32.9629452,100.8783832,0.27526863,91.93937735,0.418872233,104.8151291,0.298771247
DCFS_009,2019,NI,32.33333333,414.5394622,11.25738222,23.73569113,52.54939864,0.189361488,267.0101296,0.539681233,25.69603975,0.150434698
DCFS_062,2019,I,58.5,402.194039,17.5005475,19.37024521,81.22535506,0.257827555,103.7982357,0.432387566,140.2029253,0.207346731
DCFS_062,2019,N,103.625,403.9548229,17.10819737,76.47696723,55.65101145,0.269204092,112.531909,0.398536741,101.6694347,0.219227196
DCFS_062,2019,NI,33.41666667,408.0918824,12.29195826,22.40195723,54.15346951,0.196585693,241.9714653,0.550804155,32.55763469,0.169009668
DCFS_063,2019,I,4,411.6629725,17.72664983,9.549866067,32.70677083,0.235350327,120.3896476,0.386282323,32.28021259,0.252134977
DCFS_063,2019,N,101.7583333,392.8253217,13.08720793,18.74685522,43.82482327,0.27274932,130.9242703,0.443952777,102.8264844,0.242307894
DCFS_063,2019,NI,40.75,409.5644428,12.0975452,22.74491763,54.06869219,0.196204457,245.1738018,0.548276772,31.35965314,0.166733561
DCFS_065,2019,I,3,404.5999996,17.04213636,20.77073821,84.50000001,0.252850672,95.33941395,0.454366466,120.305691,0.220460629
DCFS_065,2019,N,71.05,399.6250389,12.97702285,17.26528201,87.62048624,0.226156576,103.6648931,0.504033375,105.2842533,0.301843553
DCFS_065,2019,NI,52.66666667,410.1233252,11.86158844,22.9663534,52.89610459,0.19290608,252.338911,0.543352976,29.21509538,0.162739984
DELA_001,2019,I,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELA_001,2019,N,55.31666667,403.0822169,12.29898151,17.37837941,52.60141668,0.367234224,58.5485284,0.443821104,140.4489998,0.357071209
DELA_001,2019,NI,3,441.0531939,16.99999999,147.7472897,56,0.40924,110.0690695,0.348042648,50.25909409,0.18
DELA_002,2019,I,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELA_002,2019,N,28.525,432.4489591,10.89596451,27.51612204,19.25634736,0.27099466,72.49616258,0.46142133,95.34682891,0.404671967
DELA_003,2019,I,4,430.0000004,8.900000007,1.077260586,12.04858295,2.84,55.29999996,0.158826687,5.480393758,0.26
DELA_003,2019,N,88.41666667,446.834802,13.38019436,22.25975798,62.69833144,0.458393195,43.0892585,0.392059728,120.2618502,0.312680514
DELA_004,2019,I,8,430.0000004,8.900000007,1.077260586,12.04858295,2.84,55.29999996,0.158826687,5.480393758,0.26
DELA_004,2019,N,80.61666667,431.6275731,10.63992497,26.34416128,47.53806699,0.349402121,47.1631887,0.389196947,82.16435256,0.385253835
DELA_005,2019,I,6.25,421.2361746,12.53296111,21.37477698,44.01619428,1.075866667,154.5670056,0.363878896,117.9950764,0.195925926
DELA_005,2019,N,59.25,404.223307,11.80845624,15.49880386,35.70537779,0.321141783,91.02049905,0.373997621,118.532161,0.294939404
DELA_005,2019,NI,1.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELA_014,2019,N,61.89166667,414.31231,16.84106865,18.4300089,43.68355473,0.352010198,82.26881354,0.469071712,298.0396427,0.242054361
DELA_037,2019,I,4.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELA_037,2019,N,39.41666667,423.3900877,11.80050128,29.16156289,46.61534446,0.347999392,67.81882473,0.420710669,200.7530077,0.321382495
DELA_038,2019,I,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELA_038,2019,N,53,417.9278146,14.88050616,12.88297746,39.57647505,0.442258449,65.80872833,0.518255894,856.3961574,0.308923063
DELA_038,2019,NI,1,441.0531939,16.99999999,147.7472897,56,0.40924,110.0690695,0.348042648,50.25909409,0.18
DELA_040,2019,I,1.5,430.0000004,8.900000007,1.077260586,12.04858295,2.84,55.29999996,0.158826687,5.480393758,0.26
DELA_040,2019,N,77.41666666,401.0502602,9.849692904,9.323197756,29.93457707,0.265316626,123.4634327,0.343067057,111.7310957,0.338735198
DELA_040,2019,NI,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
JERC_001,2019,I,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JERC_001,2019,N,155.6166667,426.8673021,12.91569223,23.42447111,73.65449952,0.504494415,42.37448246,0.389512569,129.9747952,0.286747895
JERC_001,2019,NI,27.4,420.7057733,9.579147789,32.88248369,75.58108458,0.718860773,34.41579981,0.184837978,29.4451895,0.108977935
JERC_002,2019,N,140.6166667,397.3697024,8.477836719,21.27242249,108.9906669,0.327795989,52.57403815,0.382948427,74.56051283,0.340188021
JERC_003,2019,I,4.333333333,430.0000004,8.900000007,1.077260586,12.04858295,2.84,55.29999996,0.158826687,5.480393758,0.26
JERC_003,2019,N,185.4166667,452.7607641,11.12279856,33.94875986,56.20987435,0.414933149,42.32348624,0.287606914,69.43780106,0.20521092
JERC_003,2019,NI,12.5,421.4505804,9.46441816,33.13791593,76.69754928,0.726348181,32.31717269,0.184316008,29.45269361,0.109582542
JERC_004,2019,I,43,NA,NA,NA,82.74,NA,NA,NA,NA,NA
JERC_004,2019,N,43.08333333,366.5914429,10.3177218,18.44931934,103.6109768,0.2180275,54.12495899,0.472548651,119.2729751,0.463271156
JERC_004,2019,NI,50.66666667,420.6114474,9.593677693,32.85013455,75.43969021,0.717912532,34.68157989,0.184904083,29.44423914,0.108901365
JERC_005,2019,N,105.15,411.3057492,9.422996307,20.85993359,69.10167821,0.296224847,70.56087408,0.394909329,70.89973245,0.356991879
JERC_006,2019,N,141.5583333,431.7639771,11.54961214,32.33183163,91.86324606,0.341862889,66.30843824,0.401856228,85.84506146,0.335233386
JERC_047,2019,N,127.225,398.6549941,8.039221085,14.91616495,51.77591895,0.343096903,45.61834041,0.533392017,118.3665346,0.505291572
JERC_047,2019,NI,2,385.0082321,15.077975,20.6399817,22.07052667,0.36,134.9999998,0.209855286,29.08552838,0.08
JERC_048,2019,N,160.2083333,416.8513906,10.5949869,31.47207073,87.45663295,0.317933902,62.68225132,0.389978466,84.85522627,0.317651208
JERC_049,2019,N,131.9583333,414.8022246,9.190558307,24.71195254,56.98396294,0.340882391,55.85221763,0.453554023,108.4334114,0.382507766
JERC_049,2019,NI,6,425.0948152,8.903062476,34.38770935,82.16025154,0.762982999,22.04888998,0.18176208,29.48941013,0.112540796
KONA_001,2019,I,1,NA,NA,NA,50,NA,NA,0.237222222,NA,NA
KONA_002,2019,I,2.666666667,328.4800003,15.53208333,26.33879685,98.41174599,1.466359399,28.52963084,0.306877505,56.38332239,0.12297048
KONA_003,2019,I,1,372.4190823,6.041057593,0.119114568,35.43570994,0.134866667,266.022722,0.294638074,7.730194521,0.316666667
KONA_003,2019,N,1,405.1448657,4.950656368,0.402823568,31.65479431,0.136993436,167.18002,0.254765764,32.485494,0.499398715
KONA_004,2019,I,0.5,NA,NA,NA,50,NA,NA,NA,NA,NA
KONA_004,2019,N,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
KONA_005,2019,I,69.425,402.5235784,27.2929951,23.81876761,53.78175516,0.275261944,263.0797776,0.17,12.49115744,0.109271892
KONA_006,2019,I,2.333333333,317.5000003,16.49999999,26.56678989,80,1.755349205,22.66700002,0.324274603,53.93331985,0.079
KONA_048,2019,I,19.83333333,376.0600003,11.33777779,25.35082703,178.1959786,0.214070238,53.9343644,0.23149008,67.00000005,0.313509229
KONA_054,2019,I,0.5,NA,NA,NA,NA,NA,NA,0.237222222,NA,NA
KONA_057,2019,I,14.83333333,378.5169423,11.46122348,25.56147331,175.1388108,0.220351146,52.57963154,0.227561193,65.94445757,0.305284199
NIWO_001,2019,N,28.08333333,397.4690927,8.397227687,8.860493406,3.177776429,0.133072478,64.37553141,0.53153724,25.94657804,0.692233878
NIWO_002,2019,N,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NIWO_003,2019,N,58.475,365.6404477,6.326427239,7.560627068,24.78285819,0.167034609,56.3765658,0.626217064,37.93227818,1.456639499
NIWO_004,2019,N,52.91666666,462.5819428,8.305230941,61.86543428,22.4997471,0.404056195,46.61734663,0.389804316,54.17975612,0.414722316
NIWO_004,2019,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
NIWO_005,2019,N,73.9,481.5976391,25.02591865,74.13191634,10.10249102,0.99120874,44.34850521,0.124606568,45.09886596,0.228943895
NIWO_005,2019,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
NIWO_006,2019,N,53.025,369.4209697,7.989134304,23.73013875,36.87949187,0.266743349,75.35783459,0.505069762,29.83874505,0.835755965
NIWO_040,2019,N,142.025,481.774266,20.31098414,76.18207752,9.070789575,0.774632814,46.80903894,0.226747385,53.08944455,0.259361808
NIWO_041,2019,N,181.9666667,474.2483637,19.71378269,68.96369979,13.91278444,0.74551531,59.36932201,0.22214977,48.46546826,0.257684922
NIWO_041,2019,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
NIWO_042,2019,N,52.45833333,393.3966048,8.748425312,15.16676923,50.89643968,0.258150061,83.77906939,0.383701424,29.37446645,0.522306502
NIWO_042,2019,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
PUUM_004,2019,N,62.14166667,494.6351822,10.82429914,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_006,2019,N,24.46666667,494.6351822,10.89808226,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_007,2019,N,45.54166667,494.6351822,10.57343654,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_010,2019,N,58.66666667,494.6351822,10.73997558,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_014,2019,N,76.66666667,494.6351822,10.75051602,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_015,2019,N,30.375,494.6351822,10.71362447,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_031,2019,I,12.75,500.5786121,30.74145211,1860.571042,143.4566776,0.177587467,195.0608862,0.088935992,46.20749998,0.184027201
PUUM_031,2019,N,17.41666667,494.6351822,10.68727335,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_032,2019,I,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUUM_032,2019,N,56.58333333,396.6063815,8.623487391,2.1776359,59.97129303,0.41368118,34.86543241,0.252812677,18.73759398,0.509429687
PUUM_034,2019,N,34.69166666,474.7036767,10.39695188,39.66977432,42.31962424,0.405898775,41.85381465,0.242782659,23.40202704,0.249312231
SJER_001,2019,I,122.7,385.9903734,9.382621892,16.07282482,56.96445143,0.195457016,235.9525484,0.374001199,19.4897418,0.219383816
SJER_001,2019,N,19.29166667,406.2165069,15.83293671,8.06266491,58.96692316,0.442972928,20.22460644,0.405406993,95.08868975,0.464004033
SJER_002,2019,I,44.49166667,377.8185858,9.117969683,8.660520624,54.63845838,0.20889072,203.4510627,0.379533482,13.32246605,0.224960623
SJER_002,2019,N,13.33333333,421.7380693,25.49365815,10.24150604,77.33864787,0.545933319,15.93765895,0.174920482,23.6398874,0.267870823
SJER_003,2019,I,10.33333333,378.6101112,7.462685907,12.89644317,54.96991512,0.179672269,291.3934586,0.413491457,10.79522745,0.250554483
SJER_003,2019,N,14.25,392.4916352,9.834660475,12.57135171,20.78445872,0.17221582,252.4856742,0.526038595,44.70644383,0.39050841
SJER_004,2019,I,48.31666667,384.3592928,7.963878731,12.3116102,51.39110739,0.199944116,239.3148203,0.376054652,11.88485495,0.211950773
SJER_004,2019,N,56.85,398.0894215,10.81754024,5.194602869,53.76705283,0.21696979,152.8311426,0.402746623,25.41220751,0.316538825
SJER_005,2019,I,146.4333333,389.5943261,8.645490722,9.90998812,50.77411409,0.217456727,237.8071572,0.301216076,7.728175431,0.180113757
SJER_005,2019,N,13.25,421.7380693,25.49365815,10.24150604,77.33864787,0.545933319,15.93765895,0.174920482,23.6398874,0.267870823
SJER_045,2019,I,74.875,386.371051,7.819737292,10.07393171,45.15568841,0.170404129,279.8420403,0.364049552,14.34942017,0.240347946
SJER_045,2019,N,26.79166667,457.3900782,17.66740827,13.9578035,69.58809738,0.153183334,392.1653015,0.269973886,19.59358593,0.246153846
SJER_046,2019,I,62.54166666,373.8720116,7.209270537,8.628474654,49.21401934,0.197253988,206.8796586,0.432504216,10.86362554,0.23652891
SJER_046,2019,N,23.125,426.6859354,16.56672534,10.42072035,63.21539285,0.32705709,169.0008845,0.35123375,64.89064821,0.376863958
SJER_047,2019,I,14.70833333,377.7358353,8.359559086,9.726897693,43.16263237,0.186144242,262.7036552,0.390975668,11.00863236,0.242930857
SJER_047,2019,N,9,379.5127327,19.32340875,2.472390966,59.0939751,0.237468254,141.9772556,0.445581656,55.45073222,0.227003069
UNDE_001,2019,N,75.45,440.7493768,9.343610419,32.34072264,27.13355584,0.432881551,63.78022821,0.298035398,38.16194962,0.26884958
UNDE_002,2019,N,92.10833333,448.9272504,11.60037842,49.1229882,14.19298337,0.47624272,96.32643732,0.404234475,36.97890433,0.359410309
UNDE_003,2019,N,89.79166667,418.8358964,10.29389181,22.75836286,40.80611316,0.381118349,57.76168017,0.327276935,63.49762341,0.413761906
UNDE_006,2019,I,4.25,400.1643782,9.835108531,1.593333334,58.00000006,0.152333333,141.8543647,0.348965296,38.76004801,0.225471698
UNDE_006,2019,N,160.4166667,456.1963247,9.727404799,33.97185788,39.2111585,0.666116569,47.37757779,0.240333674,36.8729599,0.20205576
UNDE_006,2019,NI,3.666666667,407.3703003,15.67776217,30.02657701,40.19493179,0.216138889,146.9605041,0.278645086,9.666666663,0.228042328
UNDE_008,2019,I,1,400.1643782,11.6858285,1.593333334,58.00000006,0.152333333,177.5902671,0.348965296,38.76004801,0.225471698
UNDE_008,2019,N,67.91666667,412.1362756,8.487914642,12.90437473,23.12423997,0.550959229,37.15948942,0.274573596,66.73233792,0.483803129
UNDE_010,2019,I,51,NA,NA,NA,66,NA,NA,NA,NA,NA
UNDE_010,2019,N,82.875,407.3612737,9.806421343,14.01478154,23.00534954,0.381572168,43.94010661,0.368713366,56.51508978,0.571224948
UNDE_037,2019,N,93.89166667,458.15589,9.021910193,31.92118621,25.75532317,0.758446488,46.60178681,0.203535897,23.57141538,0.182726038
UNDE_038,2019,I,0.5,400.1643782,15.65165699,1.593333334,58.00000006,0.152333333,254.1672008,0.348965296,38.76004801,0.225471698
UNDE_038,2019,N,75.51666667,447.748437,11.17283931,40.37159262,51.10387387,0.477592282,50.9974041,0.323214794,62.93115072,0.304246501
UNDE_043,2019,I,1,420.7594935,13.90622361,22.56300108,63.31666671,0.21521537,204.5991603,0.415008375,30.7837277,0.225079105
UNDE_043,2019,N,107.775,436.0922017,10.58494302,32.18671113,39.56464394,0.766515789,35.54790849,0.29240343,48.95897458,0.324087441
WREF_001,2019,N,136.3083333,488.1539774,4.79068309,224.1258843,21.2653696,0.577073712,52.82806363,0.238170203,49.65966449,0.14799189
WREF_003,2019,N,41.33333333,492.7199999,3.90333333,257.4999998,11.87692723,0.631214941,41.99993829,0.234,54.27000005,0.118492495
WREF_004,2019,N,99.96666667,479.6804256,5.627594656,198.4461708,29.02541135,0.540160729,53.00141823,0.251025521,49.71502751,0.186621849
WREF_005,2019,N,42.91666666,461.611017,10.00118015,43.60887437,86.00197191,0.329004673,54.4197493,0.238965015,40.14960239,0.325854276
WREF_007,2019,N,57.66666667,458.8634112,8.263802142,49.93712658,76.53247594,0.289097982,63.2683204,0.249148919,26.35804075,0.373599814
WREF_008,2019,N,90.66666667,449.4992991,7.162311748,52.53920154,28.95261102,0.708669404,24.62405405,0.185541593,34.64267489,0.312713331
WREF_070,2019,N,74.75,442.9237241,9.272290606,71.8391903,50.69613167,0.337874058,50.34180998,0.261615466,43.28933736,0.176665788
WREF_071,2019,N,71.33333333,460.0808419,11.78682819,116.1050239,53.19075076,0.405223865,69.42030395,0.295013658,55.34862342,0.401328543
WREF_072,2019,N,45.26666667,438.5839434,8.263659936,47.12335671,34.87490308,0.552691672,44.62611127,0.25631237,45.38932953,0.287034845
DEJU_001,2018,N,107.0761905,444.2071298,14.52392894,35.4841862,41.46326702,0.304447868,277.7795803,0.330815166,31.25650712,0.453038155
DEJU_002,2018,N,100.4107143,461.0054478,12.74254858,104.6881536,41.35144908,0.311903517,277.9745131,0.278142385,29.04479505,0.372421819
DEJU_006,2018,N,105.1607143,483.71497,12.47094963,190.2992241,37.57168222,0.351668585,185.5641617,0.235389146,31.21793579,0.217111787
DEJU_009,2018,N,100.4125,436.5930876,13.18357959,42.62224049,36.34219222,0.327070137,168.2873143,0.406659099,20.10112239,0.789493017
DEJU_014,2018,N,148.6416667,473.2083573,17.68198053,45.96485311,24.64507125,0.390663411,96.68218283,0.295037345,37.37867527,0.371404587
DEJU_015,2018,N,120.9666667,471.5260551,11.00247043,53.88508354,40.93195148,0.351697065,303.222078,0.277749643,16.69813776,0.337475659
DEJU_045,2018,N,117.7071429,481.2447913,10.84614602,62.35163097,44.02326549,0.307961547,302.6738516,0.245745628,21.32957197,0.220774173
DEJU_046,2018,N,84.24880952,492.4629006,14.9222183,104.4201775,29.48712999,0.401071637,170.0019466,0.233191539,24.03156105,0.27957672
DEJU_047,2018,N,52.75,487.6865443,19.78168032,37.22956185,15.36618015,0.43138276,113.3789793,0.2519342,36.58832867,0.281005785
DSNY_001,2018,N,87.75,400.5054557,7.416687568,28.03344438,78.78809019,0.303560467,33.36177807,0.641034992,185.5702878,0.563643446
DSNY_003,2018,N,151.0511905,416.5366758,9.184466084,18.24636335,51.92164094,0.330326314,74.14948613,0.301374577,88.40148433,0.220099212
DSNY_004,2018,N,98.7875,476.3183711,10.88939992,56.84156318,117.3620944,0.331431509,53.18859123,0.350835679,119.0134728,0.27153673
DSNY_005,2018,N,137.0535714,398.8046511,6.877239995,33.81132696,65.16884327,0.339484919,27.46895121,0.598116514,167.6776432,0.585301796
DSNY_006,2018,N,93.19642858,405.9109617,9.784526518,19.91021144,91.93960796,0.308301942,50.27765005,0.570882598,185.4549642,0.484424259
DSNY_009,2018,I,6,NA,NA,NA,82.9,NA,NA,NA,NA,NA
DSNY_009,2018,N,59.825,459.8980058,11.03777352,49.62334511,138.0183805,0.281759791,68.83965422,0.379842838,62.41901743,0.301534266
DSNY_009,2018,NI,50,425.0948152,8.903062476,34.38770935,82.16025154,0.762982999,22.04888998,0.18176208,29.48941013,0.112540796
DSNY_016,2018,I,1.666666667,NA,NA,NA,82.9,NA,NA,NA,NA,NA
DSNY_016,2018,N,37.91666667,450.2734196,21.01249824,26.69363386,74.89560753,0.603294215,22.1270381,0.652327413,1457.81728,0.190501608
DSNY_016,2018,NI,64.375,425.0948152,8.903062476,34.38770935,82.16025154,0.762982999,22.04888998,0.18176208,29.48941013,0.112540796
DSNY_041,2018,I,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
DSNY_041,2018,N,88.13809524,442.5012277,15.60232179,28.67155772,84.42886219,0.452762336,50.50193475,0.494334125,796.6097681,0.21585539
DSNY_042,2018,I,8.15,NA,NA,NA,82.9,NA,NA,NA,NA,NA
DSNY_042,2018,N,180.1583333,455.784741,9.964196753,33.62267699,63.43155357,0.404923384,55.52531112,0.272321565,67.70407165,0.188705577
DSNY_043,2018,I,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
DSNY_043,2018,N,81.30952381,411.0737968,9.18746091,27.18126322,128.6544799,0.283185895,66.80659111,0.329374353,50.99075859,0.274801935
DSNY_043,2018,NI,30,425.0948152,8.903062476,34.38770935,82.16025154,0.762982999,22.04888998,0.18176208,29.48941013,0.112540796
HARV_001,2018,N,50.28333333,417.8853566,11.54397624,195.9798907,56.63779652,0.353042809,75.72704717,0.385810253,81.19589414,0.401494649
HARV_002,2018,N,75.0297619,416.192634,9.20022566,59.89879298,60.89684413,0.382592834,55.71154341,0.428240723,75.92252293,0.543382447
HARV_004,2018,N,179.947619,430.7232421,9.925519971,35.98102024,64.66528638,0.475813292,42.3125101,0.341499135,73.3654925,0.274593408
HARV_005,2018,N,164.9041667,435.3514786,12.04979854,277.9869244,76.49009936,0.312984897,93.74245712,0.325381614,65.82963352,0.223782707
HARV_013,2018,N,94.94583333,425.0220704,8.375731443,18.17867407,43.23119179,0.366241154,56.00045583,0.370167227,107.844299,0.340527263
HARV_021,2018,N,41.18690476,424.9913631,8.21142114,41.4477225,56.89648778,0.335074905,58.78733063,0.345837001,62.53478152,0.407941657
HARV_033,2018,N,12.1125,414.0426914,10.2880127,81.81557803,58.02997377,0.45796177,37.03052291,0.378651329,79.15288269,0.357922831
HARV_034,2018,N,33.66666667,444.7689638,6.826351024,30.34285569,19.16032099,0.498751258,35.88464761,0.319539349,74.06147075,0.232990654
HARV_035,2018,N,4.125,407.2978639,9.862884513,23.00628191,22.98154058,0.473857366,48.84765293,0.39567844,103.6298382,0.402243006
LENO_001,2018,N,100.8416667,466.913177,14.27195836,38.51524394,53.31551861,0.53878447,38.73323358,0.24685247,100.563941,0.134050523
LENO_002,2018,N,64.79166667,424.6973547,9.597662897,22.15749692,38.21603163,0.435565675,45.63933278,0.347999512,68.57328096,0.279276909
LENO_003,2018,N,33.33333333,393.162499,8.242101467,8.15387892,42.32590639,0.366900375,31.82730954,0.55112816,166.8718618,0.526490578
LENO_004,2018,N,66.91666667,425.8359828,13.90402056,34.23728885,66.91429985,0.410145608,48.49180944,0.331287776,125.1977298,0.242223394
LENO_005,2018,I,17.2,517.4998017,10.72012504,26.34145506,44.04665596,0.816182816,93.26189292,0.063175546,1.851732405,0.094456831
LENO_005,2018,N,110.9345238,412.2169066,11.84483093,18.88839455,53.983217,0.373722655,64.77094045,0.410331544,170.4358008,0.276027063
LENO_005,2018,NI,1.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
LENO_006,2018,N,19.46666667,391.5489663,11.70769262,9.984320082,36.60552603,0.356227952,68.06985022,0.375292366,152.0476985,0.202301044
LENO_061,2018,N,81.625,417.8433483,11.55524914,17.66950666,34.33193696,0.390151221,68.68238981,0.410593312,170.0513479,0.286010609
LENO_061,2018,NI,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
LENO_062,2018,I,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
LENO_062,2018,N,118.7916667,390.4686195,9.80869465,6.138888424,25.46551141,0.285312804,141.3937921,0.27498005,66.1695099,0.192963618
LENO_062,2018,NI,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
LENO_063,2018,I,2.5,499.9998414,10.35610003,21.28861617,37.64704136,1.220946253,85.66951433,0.082305774,2.577464676,0.127565465
LENO_063,2018,N,121.5845238,457.1689438,10.13287716,42.23177691,47.1986802,0.388207243,47.29336021,0.390448416,210.7347268,0.226191308
LENO_063,2018,NI,1.833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLBS_001,2018,N,123.3452381,432.7294802,10.25095582,55.98119226,56.7242144,0.32876777,65.59947409,0.541098437,109.9524733,0.442295964
MLBS_002,2018,N,49.67380952,419.8937149,12.11994919,52.69627132,36.70358946,0.45622783,44.40297799,0.365279677,86.90495562,0.410637612
